"dgp","dgp_label","family","p","mechanism","n","rep","seed","method","truth","estimate","bias","se","elapsed_ms","em_iter","observed_fraction","complete_rows","min_pair_count","error"
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,32,21200652,"pairwise",0.707836900907317,0.715889686325684,0.0080527854183674,0.0567973481180727,0,NA,0.768333333333333,23,48,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,32,21200652,"cat_fiml",0.707836900907317,0.610654360837457,-0.0971825400698593,0.0781632260911567,2.00000000000067,NA,0.768333333333333,23,48,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,32,21200652,"normal_fiml",0.707836900907317,0.685028336483385,-0.0228085644239322,0.0568526510804031,106,35,0.768333333333333,23,48,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,32,21200652,"listwise",0.707836900907317,0.775469336670839,0.0676324357635218,0.0717120821882478,0,NA,0.768333333333333,23,48,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,33,21200653,"pairwise",0.707836900907317,0.708549246229648,0.000712345322331331,0.0626277609865343,0,NA,0.75,18,39,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,33,21200653,"cat_fiml",0.707836900907317,0.694432895383457,-0.0134040055238593,0.0598286124512931,1.99999999999978,NA,0.75,18,39,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,33,21200653,"normal_fiml",0.707836900907317,0.710722832908738,0.0028859320014214,0.0576284466307068,152,60,0.75,18,39,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,33,21200653,"listwise",0.707836900907317,0.735497993433054,0.0276610925257369,0.114644645171578,0,NA,0.75,18,39,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,34,21200654,"pairwise",0.707836900907317,0.789860772167909,0.0820238712605917,0.0357646875219789,0,NA,0.778333333333333,23,49,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,34,21200654,"cat_fiml",0.707836900907317,0.764054296097707,0.0562173951903899,0.0417053765125428,1.99999999999978,NA,0.778333333333333,23,49,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,34,21200654,"normal_fiml",0.707836900907317,0.789986848209578,0.0821499473022608,0.0332701144395944,148.000000000001,62,0.778333333333333,23,49,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,34,21200654,"listwise",0.707836900907317,0.793510091017016,0.0856731901096994,0.0633468753927255,0,NA,0.778333333333333,23,49,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,35,21200655,"pairwise",0.707836900907317,0.731129703045975,0.0232928021386584,0.0429557302811152,0,NA,0.773333333333333,22,51,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,35,21200655,"cat_fiml",0.707836900907317,0.694891294559932,-0.012945606347385,0.05982406445766,1.99999999999978,NA,0.773333333333333,22,51,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,35,21200655,"normal_fiml",0.707836900907317,0.741818922560018,0.0339820216527014,0.0445794595424192,142,63,0.773333333333333,22,51,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,35,21200655,"listwise",0.707836900907317,0.682487725040917,-0.0253491758664002,0.0836356680842427,0,NA,0.773333333333333,22,51,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,36,21200656,"pairwise",0.707836900907317,0.756320338341069,0.0484834374337522,0.041219187550312,0,NA,0.758333333333333,20,46,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,36,21200656,"cat_fiml",0.707836900907317,0.710501065139805,0.00266416423248861,0.052010407536699,1.99999999999978,NA,0.758333333333333,20,46,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,36,21200656,"normal_fiml",0.707836900907317,0.743839638251956,0.036002737344639,0.0411832819752203,125,41,0.758333333333333,20,46,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,36,21200656,"listwise",0.707836900907317,0.812070410729254,0.104233509821937,0.0625365907697305,0,NA,0.758333333333333,20,46,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,37,21200657,"pairwise",0.707836900907317,0.690626489870899,-0.0172104110364182,0.0493962594352089,0,NA,0.743333333333333,18,43,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,37,21200657,"cat_fiml",0.707836900907317,0.664149186113299,-0.0436877147940182,0.0643269657842332,4.99999999999989,NA,0.743333333333333,18,43,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,37,21200657,"normal_fiml",0.707836900907317,0.717685258402705,0.00984835749538782,0.0405632993100903,132.000000000001,42,0.743333333333333,18,43,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,37,21200657,"listwise",0.707836900907317,0.596571428571428,-0.111265472335888,0.174652934847406,0,NA,0.743333333333333,18,43,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,38,21200658,"pairwise",0.707836900907317,0.653241808152024,-0.0545950927552924,0.0752690374398587,0,NA,0.765,20,46,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,38,21200658,"cat_fiml",0.707836900907317,0.624249296710127,-0.0835876041971896,0.0665530760871314,3.00000000000011,NA,0.765,20,46,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,38,21200658,"normal_fiml",0.707836900907317,0.628458559721447,-0.0793783411858702,0.0737306457306921,139,46,0.765,20,46,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,38,21200658,"listwise",0.707836900907317,0.741712707182321,0.0338758062750038,0.119095263693276,0,NA,0.765,20,46,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,39,21200659,"pairwise",0.707836900907317,0.638395169360517,-0.0694417315467993,0.0597992528752291,0,NA,0.76,19,44,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,39,21200659,"cat_fiml",0.707836900907317,0.700220641076729,-0.00761625983058822,0.0673673229107959,3.00000000000011,NA,0.76,19,44,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,39,21200659,"normal_fiml",0.707836900907317,0.697765068668864,-0.0100718322384528,0.0568520791356274,120,39,0.76,19,44,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,39,21200659,"listwise",0.707836900907317,0.280936454849498,-0.426900446057818,0.190119716684724,0,NA,0.76,19,44,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,40,21200660,"pairwise",0.707836900907317,0.631206688407451,-0.0766302124998657,0.065776118990248,0,NA,0.745,18,42,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,40,21200660,"cat_fiml",0.707836900907317,0.585879689447841,-0.121957211459476,0.101606262333107,2.00000000000067,NA,0.745,18,42,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,40,21200660,"normal_fiml",0.707836900907317,0.627559295241766,-0.0802776056655508,0.070611631510468,148,65,0.745,18,42,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,40,21200660,"listwise",0.707836900907317,0.37979797979798,-0.328038921109337,0.211224212961683,0,NA,0.745,18,42,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,41,21200661,"pairwise",0.707836900907317,0.695608943348948,-0.0122279575583691,0.0538668726840335,0,NA,0.761666666666667,16,44,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,41,21200661,"cat_fiml",0.707836900907317,0.625020558991079,-0.082816341916238,0.0588424642003717,4.99999999999989,NA,0.761666666666667,16,44,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,41,21200661,"normal_fiml",0.707836900907317,0.676119175683532,-0.0317177252237847,0.0557930885194708,127,46,0.761666666666667,16,44,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,41,21200661,"listwise",0.707836900907317,0.83152034261242,0.123683441705103,0.0518994766280482,0,NA,0.761666666666667,16,44,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,42,21200662,"pairwise",0.707836900907317,0.796910180101181,0.089073279193864,0.0373083789713053,0,NA,0.745,15,42,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,42,21200662,"cat_fiml",0.707836900907317,0.773929269869216,0.0660923689618993,0.0378292615462742,3.99999999999956,NA,0.745,15,42,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,42,21200662,"normal_fiml",0.707836900907317,0.795978462534227,0.0881415616269106,0.0328025612949167,141,50,0.745,15,42,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,42,21200662,"listwise",0.707836900907317,0.80040733197556,0.0925704310682433,0.085267235404563,1.00000000000033,NA,0.745,15,42,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,43,21200663,"pairwise",0.707836900907317,0.745718410800679,0.0378815098933627,0.0540411189875208,0,NA,0.771666666666667,23,47,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,43,21200663,"cat_fiml",0.707836900907317,0.704800321974957,-0.00303657893235976,0.0578728234656046,2.00000000000067,NA,0.771666666666667,23,47,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,43,21200663,"normal_fiml",0.707836900907317,0.723092384002536,0.0152554830952195,0.0509620843980054,150,63,0.771666666666667,23,47,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,43,21200663,"listwise",0.707836900907317,0.805276174773289,0.0974392738659726,0.0635878208440381,0,NA,0.771666666666667,23,47,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,44,21200664,"pairwise",0.707836900907317,0.690163121907673,-0.017673778999644,0.0515799468400738,0,NA,0.751666666666667,15,41,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,44,21200664,"cat_fiml",0.707836900907317,0.67950810609565,-0.0283287948116664,0.0583921288091749,1.99999999999978,NA,0.751666666666667,15,41,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,44,21200664,"normal_fiml",0.707836900907317,0.700662902975656,-0.00717399793166096,0.0527680949098436,99.9999999999996,36,0.751666666666667,15,41,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,44,21200664,"listwise",0.707836900907317,0.762483487450462,0.0546465865431455,0.062811635748223,0,NA,0.751666666666667,15,41,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,45,21200665,"pairwise",0.707836900907317,0.747241977473714,0.0394050765663969,0.0461463913489001,0,NA,0.76,19,47,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,45,21200665,"cat_fiml",0.707836900907317,0.731466490302469,0.0236295893951524,0.0456852676778179,3.00000000000011,NA,0.76,19,47,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,45,21200665,"normal_fiml",0.707836900907317,0.740620189852868,0.032783288945551,0.0434061319211558,116.000000000001,41,0.76,19,47,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,45,21200665,"listwise",0.707836900907317,0.602139037433155,-0.105697863474162,0.132624147647432,0,NA,0.76,19,47,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,46,21200666,"pairwise",0.707836900907317,0.66653623159267,-0.0413006693146467,0.0570642350996898,0,NA,0.793333333333333,27,51,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,46,21200666,"cat_fiml",0.707836900907317,0.60607956077298,-0.101757340134337,0.080397760606916,3.00000000000011,NA,0.793333333333333,27,51,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,46,21200666,"normal_fiml",0.707836900907317,0.654638464261747,-0.0531984366455698,0.0563824385972455,106.999999999999,32,0.793333333333333,27,51,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,46,21200666,"listwise",0.707836900907317,0.703632320237213,-0.00420458067010387,0.0743689892275203,0,NA,0.793333333333333,27,51,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,47,21200667,"pairwise",0.707836900907317,0.716356956932105,0.00852005602478823,0.0466138006398184,0,NA,0.728333333333333,8,38,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,47,21200667,"cat_fiml",0.707836900907317,0.654297870505299,-0.0535390304020174,0.0633675326695523,4.99999999999989,NA,0.728333333333333,8,38,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,47,21200667,"normal_fiml",0.707836900907317,0.685086711227159,-0.0227501896801575,0.049725717911944,165,62,0.728333333333333,8,38,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,47,21200667,"listwise",0.707836900907317,0.709650924024641,0.00181402311732382,0.0811068002770195,0.999999999999446,NA,0.728333333333333,8,38,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,48,21200668,"pairwise",0.707836900907317,0.748355551392322,0.040518650485005,0.0489016744303004,0,NA,0.76,17,47,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,48,21200668,"cat_fiml",0.707836900907317,0.725772988072613,0.017936087165296,0.0490474353813843,1.99999999999978,NA,0.76,17,47,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,48,21200668,"normal_fiml",0.707836900907317,0.750902946649166,0.0430660457418488,0.0412883815848879,124.000000000001,47,0.76,17,47,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,48,21200668,"listwise",0.707836900907317,0.799405204460966,0.0915683035536496,0.0772017396874773,0.999999999999446,NA,0.76,17,47,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,49,21200669,"pairwise",0.707836900907317,0.650814924854083,-0.0570219760532338,0.0594260202537761,0,NA,0.736666666666667,17,43,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,49,21200669,"cat_fiml",0.707836900907317,0.612180771724851,-0.0956561291824657,0.0652914729970903,3.00000000000011,NA,0.736666666666667,17,43,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,49,21200669,"normal_fiml",0.707836900907317,0.64544369160993,-0.0623932092973865,0.0597360360146087,157,60,0.736666666666667,17,43,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,49,21200669,"listwise",0.707836900907317,0.820338983050847,0.112502082143531,0.0441616470859029,0,NA,0.736666666666667,17,43,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,50,21200670,"pairwise",0.707836900907317,0.73657776411826,0.0287408632109437,0.0468464039405718,1.00000000000033,NA,0.726666666666667,11,38,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,50,21200670,"cat_fiml",0.707836900907317,0.701141339697007,-0.0066955612103099,0.0582081412702893,4.99999999999989,NA,0.726666666666667,11,38,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,50,21200670,"normal_fiml",0.707836900907317,0.744545031645241,0.036708130737924,0.04409261797455,137,48,0.726666666666667,11,38,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,50,21200670,"listwise",0.707836900907317,0.799024390243902,0.0911874893365856,0.0791661842985684,0,NA,0.726666666666667,11,38,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mcar30",100,51,21200671,"pairwise",0.707836900907317,0.782979651628876,0.0751427507215587,0.039391579760872,1.00000000000033,NA,0.748333333333333,20,44,""
