"target","R","n","coefficient","method","source","reps","valid_reps","coverage","miss_below","miss_above","mean_length","median_length","mean_estimate","bias","mean_se_if_n","mean_se_if_unbiased","mean_se_delta2_var","mean_bias_delta2","mean_variance_ratio_unbiased","mean_variance_ratio_delta2"
0.5,5,20,"Conger","basic_if_n","identity scale; plug-in IF covariance",500,500,0.91,0.056,0.034,0.467850570424204,0.464511677637758,0.479667524851486,-0.020332475148514,0.111764260290946,0.114667711595321,0.116163757153263,-0.00355020965303161,1.05263157894737,1.07989319776944
0.5,5,20,"Conger","basic_if_unbiased","identity scale; n-1 IF covariance",500,500,0.924,0.046,0.03,0.480004557265924,0.476578925547097,0.479667524851486,-0.020332475148514,0.111764260290946,0.114667711595321,0.116163757153263,-0.00355020965303161,1.05263157894737,1.07989319776944
0.5,5,20,"Conger","fisher_delta2_center_var","Moss 2024 Fisher scale; second-order delta variance and bias",500,500,0.918,0.064,0.018,0.48253451031385,0.480927080698255,0.479667524851486,-0.020332475148514,0.111764260290946,0.114667711595321,0.116163757153263,-0.00355020965303161,1.05263157894737,1.07989319776944
0.5,5,20,"Conger","fisher_delta2_var","Moss 2024 Fisher scale; second-order delta variance",500,500,0.92,0.066,0.014,0.482277761787514,0.480603071670873,0.479667524851486,-0.020332475148514,0.111764260290946,0.114667711595321,0.116163757153263,-0.00355020965303161,1.05263157894737,1.07989319776944
0.5,5,20,"Conger","fisher_if_n","Moss 2024 Fisher scale; plug-in IF covariance",500,500,0.912,0.068,0.02,0.464319675739029,0.462052400750563,0.479667524851486,-0.020332475148514,0.111764260290946,0.114667711595321,0.116163757153263,-0.00355020965303161,1.05263157894737,1.07989319776944
0.5,5,20,"Conger","fisher_if_unbiased","Moss 2024 Fisher scale; n-1 IF covariance",500,500,0.916,0.066,0.018,0.476173794706057,0.473738108573333,0.479667524851486,-0.020332475148514,0.111764260290946,0.114667711595321,0.116163757153263,-0.00355020965303161,1.05263157894737,1.07989319776944
0.5,5,40,"Conger","arcsine_delta2_center_var","Moss 2024 arcsine scale; second-order delta variance and bias",500,500,0.936,0.044,0.02,0.334080055096307,0.335526200978206,0.491931265245892,-0.0080687347541083,0.0815834243244226,0.082622745514834,0.0831204120076374,-0.00197184661406621,1.02564102564103,1.03793853277603
0.5,5,40,"Conger","arcsine_delta2_var","Moss 2024 arcsine scale; second-order delta variance",500,500,0.94,0.044,0.016,0.334086742363635,0.335539123381503,0.491931265245892,-0.0080687347541083,0.0815834243244226,0.082622745514834,0.0831204120076374,-0.00197184661406621,1.02564102564103,1.03793853277603
0.5,5,40,"Conger","arcsine_if_n","Moss 2024 arcsine scale; plug-in IF covariance",500,500,0.934,0.046,0.02,0.327987646579437,0.329238109304371,0.491931265245892,-0.0080687347541083,0.0815834243244226,0.082622745514834,0.0831204120076374,-0.00197184661406621,1.02564102564103,1.03793853277603
0.5,5,40,"Conger","arcsine_if_unbiased","Moss 2024 arcsine scale; n-1 IF covariance",500,500,0.936,0.044,0.02,0.33211291289935,0.333382295032494,0.491931265245892,-0.0080687347541083,0.0815834243244226,0.082622745514834,0.0831204120076374,-0.00197184661406621,1.02564102564103,1.03793853277603
