"spec","mechanism","n","b","method","truth","est","observed_fraction"
"anchor_moderate","anchor",4000,76,"gwet",0.666931633438082,0.692039086002408,0.793125
"anchor_moderate","anchor",4000,77,"gwet",0.666931633438082,0.707030668427107,0.7923125
"anchor_moderate","anchor",4000,78,"gwet",0.666931633438082,0.709266580955217,0.7925
"anchor_moderate","anchor",4000,79,"gwet",0.666931633438082,0.70376424968444,0.792875
"anchor_moderate","anchor",4000,80,"gwet",0.666931633438082,0.711850063448376,0.793625
"anchor_severe","anchor",4000,1,"available",0.558053250281315,0.641522441011211,0.7375
"anchor_severe","anchor",4000,2,"available",0.558053250281315,0.630668212982765,0.7449375
"anchor_severe","anchor",4000,3,"available",0.558053250281315,0.643821834773529,0.7424375
"anchor_severe","anchor",4000,4,"available",0.558053250281315,0.64227264760196,0.742125
"anchor_severe","anchor",4000,5,"available",0.558053250281315,0.641874543464247,0.7461875
"anchor_severe","anchor",4000,6,"available",0.558053250281315,0.646552626150753,0.744625
"anchor_severe","anchor",4000,7,"available",0.558053250281315,0.655845447673205,0.737375
"anchor_severe","anchor",4000,8,"available",0.558053250281315,0.654624728041729,0.7425625
"anchor_severe","anchor",4000,9,"available",0.558053250281315,0.657278348206329,0.740375
"anchor_severe","anchor",4000,10,"available",0.558053250281315,0.654228862772274,0.7413125
"anchor_severe","anchor",4000,11,"available",0.558053250281315,0.637490257622344,0.744625
"anchor_severe","anchor",4000,12,"available",0.558053250281315,0.633280570058388,0.7456875
"anchor_severe","anchor",4000,13,"available",0.558053250281315,0.655430880091708,0.7366875
"anchor_severe","anchor",4000,14,"available",0.558053250281315,0.655019030638524,0.739875
"anchor_severe","anchor",4000,15,"available",0.558053250281315,0.628211833351584,0.7440625
"anchor_severe","anchor",4000,16,"available",0.558053250281315,0.657079506583431,0.7428125
"anchor_severe","anchor",4000,17,"available",0.558053250281315,0.65186467582217,0.74425
"anchor_severe","anchor",4000,18,"available",0.558053250281315,0.644482494401139,0.740375
"anchor_severe","anchor",4000,19,"available",0.558053250281315,0.656910614652332,0.73375
"anchor_severe","anchor",4000,20,"available",0.558053250281315,0.641102189970797,0.7410625
"anchor_severe","anchor",4000,21,"available",0.558053250281315,0.651806012011108,0.744
"anchor_severe","anchor",4000,22,"available",0.558053250281315,0.665266872504184,0.734625
"anchor_severe","anchor",4000,23,"available",0.558053250281315,0.651327031262474,0.74175
"anchor_severe","anchor",4000,24,"available",0.558053250281315,0.682757722997876,0.7415
"anchor_severe","anchor",4000,25,"available",0.558053250281315,0.643781808361083,0.7423125
"anchor_severe","anchor",4000,26,"available",0.558053250281315,0.630492822143193,0.733875
"anchor_severe","anchor",4000,27,"available",0.558053250281315,0.644757341009688,0.744375
"anchor_severe","anchor",4000,28,"available",0.558053250281315,0.644855953420485,0.741875
"anchor_severe","anchor",4000,29,"available",0.558053250281315,0.652904835176208,0.7416875
"anchor_severe","anchor",4000,30,"available",0.558053250281315,0.62580850460935,0.7406875
"anchor_severe","anchor",4000,31,"available",0.558053250281315,0.645997234009715,0.7411875
"anchor_severe","anchor",4000,32,"available",0.558053250281315,0.65823285324859,0.7396875
"anchor_severe","anchor",4000,33,"available",0.558053250281315,0.656864629193861,0.749875
"anchor_severe","anchor",4000,34,"available",0.558053250281315,0.619032944484593,0.7403125
"anchor_severe","anchor",4000,35,"available",0.558053250281315,0.653781002943973,0.7423125
"anchor_severe","anchor",4000,36,"available",0.558053250281315,0.639820135363624,0.7445625
"anchor_severe","anchor",4000,37,"available",0.558053250281315,0.650745342807293,0.7451875
"anchor_severe","anchor",4000,38,"available",0.558053250281315,0.661410332430558,0.7281875
"anchor_severe","anchor",4000,39,"available",0.558053250281315,0.646224340032638,0.7483125
"anchor_severe","anchor",4000,40,"available",0.558053250281315,0.656894510201909,0.7420625
"anchor_severe","anchor",4000,41,"available",0.558053250281315,0.65524630496608,0.732375
"anchor_severe","anchor",4000,42,"available",0.558053250281315,0.646729562660678,0.736875
"anchor_severe","anchor",4000,43,"available",0.558053250281315,0.652462125066485,0.740875
"anchor_severe","anchor",4000,44,"available",0.558053250281315,0.645599102854506,0.735375
"anchor_severe","anchor",4000,45,"available",0.558053250281315,0.645609471034514,0.73375
"anchor_severe","anchor",4000,46,"available",0.558053250281315,0.652574596729986,0.7340625
"anchor_severe","anchor",4000,47,"available",0.558053250281315,0.648179738885829,0.7425
"anchor_severe","anchor",4000,48,"available",0.558053250281315,0.647783907505418,0.7544375
"anchor_severe","anchor",4000,49,"available",0.558053250281315,0.650979543119005,0.739125
"anchor_severe","anchor",4000,50,"available",0.558053250281315,0.650262043853313,0.736875
"anchor_severe","anchor",4000,51,"available",0.558053250281315,0.638611331612138,0.736625
"anchor_severe","anchor",4000,52,"available",0.558053250281315,0.640179358483667,0.740625
"anchor_severe","anchor",4000,53,"available",0.558053250281315,0.653948101649455,0.743125
"anchor_severe","anchor",4000,54,"available",0.558053250281315,0.658597625709592,0.7376875
"anchor_severe","anchor",4000,55,"available",0.558053250281315,0.664012882759898,0.7393125
"anchor_severe","anchor",4000,56,"available",0.558053250281315,0.64152426679274,0.7459375
"anchor_severe","anchor",4000,57,"available",0.558053250281315,0.660560221871249,0.7384375
"anchor_severe","anchor",4000,58,"available",0.558053250281315,0.653192372979208,0.742125
"anchor_severe","anchor",4000,59,"available",0.558053250281315,0.653343589647336,0.738
"anchor_severe","anchor",4000,60,"available",0.558053250281315,0.633611181158787,0.7451875
"anchor_severe","anchor",4000,61,"available",0.558053250281315,0.650358203474425,0.7485
"anchor_severe","anchor",4000,62,"available",0.558053250281315,0.657909766627073,0.740625
"anchor_severe","anchor",4000,63,"available",0.558053250281315,0.656319516179215,0.74475
"anchor_severe","anchor",4000,64,"available",0.558053250281315,0.65425634829818,0.7494375
"anchor_severe","anchor",4000,65,"available",0.558053250281315,0.644199935012926,0.7406875
"anchor_severe","anchor",4000,66,"available",0.558053250281315,0.656687774213294,0.7421875
"anchor_severe","anchor",4000,67,"available",0.558053250281315,0.634076945799599,0.75
"anchor_severe","anchor",4000,68,"available",0.558053250281315,0.643249739675651,0.746125
"anchor_severe","anchor",4000,69,"available",0.558053250281315,0.669550477863824,0.74125
"anchor_severe","anchor",4000,70,"available",0.558053250281315,0.64487690723722,0.74375
"anchor_severe","anchor",4000,71,"available",0.558053250281315,0.647040274495062,0.742875
"anchor_severe","anchor",4000,72,"available",0.558053250281315,0.651165928738353,0.7351875
"anchor_severe","anchor",4000,73,"available",0.558053250281315,0.650515583551306,0.7394375
"anchor_severe","anchor",4000,74,"available",0.558053250281315,0.654164256190388,0.7456875
"anchor_severe","anchor",4000,75,"available",0.558053250281315,0.6607208394733,0.7395
"anchor_severe","anchor",4000,76,"available",0.558053250281315,0.645751361965717,0.739
"anchor_severe","anchor",4000,77,"available",0.558053250281315,0.659498299885383,0.7389375
"anchor_severe","anchor",4000,78,"available",0.558053250281315,0.651200741014761,0.74375
"anchor_severe","anchor",4000,79,"available",0.558053250281315,0.64722576322069,0.737
"anchor_severe","anchor",4000,80,"available",0.558053250281315,0.636415682872765,0.750375
"anchor_severe","anchor",4000,1,"ipw",0.558053250281315,0.634368165537528,0.7375
"anchor_severe","anchor",4000,2,"ipw",0.558053250281315,0.624393991341156,0.7449375
"anchor_severe","anchor",4000,3,"ipw",0.558053250281315,0.637791978426607,0.7424375
"anchor_severe","anchor",4000,4,"ipw",0.558053250281315,0.635992062466978,0.742125
"anchor_severe","anchor",4000,5,"ipw",0.558053250281315,0.634417175508895,0.7461875
"anchor_severe","anchor",4000,6,"ipw",0.558053250281315,0.639781180142158,0.744625
"anchor_severe","anchor",4000,7,"ipw",0.558053250281315,0.648080224710078,0.737375
"anchor_severe","anchor",4000,8,"ipw",0.558053250281315,0.648647509182788,0.7425625
"anchor_severe","anchor",4000,9,"ipw",0.558053250281315,0.651429704018706,0.740375
"anchor_severe","anchor",4000,10,"ipw",0.558053250281315,0.647464077826519,0.7413125
"anchor_severe","anchor",4000,11,"ipw",0.558053250281315,0.630761213784559,0.744625
"anchor_severe","anchor",4000,12,"ipw",0.558053250281315,0.627831505810316,0.7456875
"anchor_severe","anchor",4000,13,"ipw",0.558053250281315,0.649307714451831,0.7366875
"anchor_severe","anchor",4000,14,"ipw",0.558053250281315,0.647775914316368,0.739875
"anchor_severe","anchor",4000,15,"ipw",0.558053250281315,0.621391320998746,0.7440625
"anchor_severe","anchor",4000,16,"ipw",0.558053250281315,0.650143140669255,0.7428125
"anchor_severe","anchor",4000,17,"ipw",0.558053250281315,0.645996579517125,0.74425
"anchor_severe","anchor",4000,18,"ipw",0.558053250281315,0.637439721687862,0.740375
"anchor_severe","anchor",4000,19,"ipw",0.558053250281315,0.650193512052663,0.73375
"anchor_severe","anchor",4000,20,"ipw",0.558053250281315,0.634118553372892,0.7410625
"anchor_severe","anchor",4000,21,"ipw",0.558053250281315,0.645264246297544,0.744
"anchor_severe","anchor",4000,22,"ipw",0.558053250281315,0.658115096352156,0.734625
"anchor_severe","anchor",4000,23,"ipw",0.558053250281315,0.644690670858253,0.74175
"anchor_severe","anchor",4000,24,"ipw",0.558053250281315,0.676484436370818,0.7415
"anchor_severe","anchor",4000,25,"ipw",0.558053250281315,0.636862178638832,0.7423125
"anchor_severe","anchor",4000,26,"ipw",0.558053250281315,0.622912140152533,0.733875
"anchor_severe","anchor",4000,27,"ipw",0.558053250281315,0.63852214706903,0.744375
"anchor_severe","anchor",4000,28,"ipw",0.558053250281315,0.637204836831927,0.741875
"anchor_severe","anchor",4000,29,"ipw",0.558053250281315,0.645688208924368,0.7416875
"anchor_severe","anchor",4000,30,"ipw",0.558053250281315,0.618544756330391,0.7406875
"anchor_severe","anchor",4000,31,"ipw",0.558053250281315,0.638721219478678,0.7411875
"anchor_severe","anchor",4000,32,"ipw",0.558053250281315,0.651910649338147,0.7396875
"anchor_severe","anchor",4000,33,"ipw",0.558053250281315,0.651008183437916,0.749875
"anchor_severe","anchor",4000,34,"ipw",0.558053250281315,0.612420257209174,0.7403125
"anchor_severe","anchor",4000,35,"ipw",0.558053250281315,0.647168289744271,0.7423125
"anchor_severe","anchor",4000,36,"ipw",0.558053250281315,0.634039398098313,0.7445625
"anchor_severe","anchor",4000,37,"ipw",0.558053250281315,0.644669218673486,0.7451875
"anchor_severe","anchor",4000,38,"ipw",0.558053250281315,0.654414105108034,0.7281875
"anchor_severe","anchor",4000,39,"ipw",0.558053250281315,0.639083236525167,0.7483125
"anchor_severe","anchor",4000,40,"ipw",0.558053250281315,0.649932690294665,0.7420625
"anchor_severe","anchor",4000,41,"ipw",0.558053250281315,0.647812880657759,0.732375
"anchor_severe","anchor",4000,42,"ipw",0.558053250281315,0.640605708214252,0.736875
"anchor_severe","anchor",4000,43,"ipw",0.558053250281315,0.645635672022652,0.740875
"anchor_severe","anchor",4000,44,"ipw",0.558053250281315,0.638422813381857,0.735375
"anchor_severe","anchor",4000,45,"ipw",0.558053250281315,0.637769474645504,0.73375
"anchor_severe","anchor",4000,46,"ipw",0.558053250281315,0.646294870586848,0.7340625
"anchor_severe","anchor",4000,47,"ipw",0.558053250281315,0.64164371296045,0.7425
"anchor_severe","anchor",4000,48,"ipw",0.558053250281315,0.64216786443653,0.7544375
"anchor_severe","anchor",4000,49,"ipw",0.558053250281315,0.644055195519516,0.739125
"anchor_severe","anchor",4000,50,"ipw",0.558053250281315,0.642956219223157,0.736875
"anchor_severe","anchor",4000,51,"ipw",0.558053250281315,0.63230504491656,0.736625
"anchor_severe","anchor",4000,52,"ipw",0.558053250281315,0.633765385255683,0.740625
"anchor_severe","anchor",4000,53,"ipw",0.558053250281315,0.647563733800656,0.743125
"anchor_severe","anchor",4000,54,"ipw",0.558053250281315,0.651853964452922,0.7376875
"anchor_severe","anchor",4000,55,"ipw",0.558053250281315,0.657269628460917,0.7393125
"anchor_severe","anchor",4000,56,"ipw",0.558053250281315,0.634996477309925,0.7459375
"anchor_severe","anchor",4000,57,"ipw",0.558053250281315,0.653522757907798,0.7384375
"anchor_severe","anchor",4000,58,"ipw",0.558053250281315,0.646758419788024,0.742125
"anchor_severe","anchor",4000,59,"ipw",0.558053250281315,0.647532374170352,0.738
"anchor_severe","anchor",4000,60,"ipw",0.558053250281315,0.62715802511856,0.7451875
"anchor_severe","anchor",4000,61,"ipw",0.558053250281315,0.644469639884785,0.7485
"anchor_severe","anchor",4000,62,"ipw",0.558053250281315,0.652608985814749,0.740625
"anchor_severe","anchor",4000,63,"ipw",0.558053250281315,0.649922913144027,0.74475
"anchor_severe","anchor",4000,64,"ipw",0.558053250281315,0.647951312343617,0.7494375
"anchor_severe","anchor",4000,65,"ipw",0.558053250281315,0.637918970406592,0.7406875
"anchor_severe","anchor",4000,66,"ipw",0.558053250281315,0.650681374149985,0.7421875
"anchor_severe","anchor",4000,67,"ipw",0.558053250281315,0.62837319299835,0.75
"anchor_severe","anchor",4000,68,"ipw",0.558053250281315,0.635556664093934,0.746125
"anchor_severe","anchor",4000,69,"ipw",0.558053250281315,0.662573927822433,0.74125
"anchor_severe","anchor",4000,70,"ipw",0.558053250281315,0.638408563809426,0.74375
"anchor_severe","anchor",4000,71,"ipw",0.558053250281315,0.641187961608076,0.742875
"anchor_severe","anchor",4000,72,"ipw",0.558053250281315,0.645058490286609,0.7351875
"anchor_severe","anchor",4000,73,"ipw",0.558053250281315,0.644754330638319,0.7394375
"anchor_severe","anchor",4000,74,"ipw",0.558053250281315,0.647669242050805,0.7456875
"anchor_severe","anchor",4000,75,"ipw",0.558053250281315,0.654567821546917,0.7395
"anchor_severe","anchor",4000,76,"ipw",0.558053250281315,0.63952641423683,0.739
"anchor_severe","anchor",4000,77,"ipw",0.558053250281315,0.653096978024228,0.7389375
"anchor_severe","anchor",4000,78,"ipw",0.558053250281315,0.644203707489484,0.74375
"anchor_severe","anchor",4000,79,"ipw",0.558053250281315,0.640310621711051,0.737
"anchor_severe","anchor",4000,80,"ipw",0.558053250281315,0.629591823976493,0.750375
"anchor_severe","anchor",4000,1,"fiml",0.558053250281315,0.530511973033319,0.7375
"anchor_severe","anchor",4000,2,"fiml",0.558053250281315,0.539915532554833,0.7449375
"anchor_severe","anchor",4000,3,"fiml",0.558053250281315,0.553322979821057,0.7424375
"anchor_severe","anchor",4000,4,"fiml",0.558053250281315,0.534490214029419,0.742125
"anchor_severe","anchor",4000,5,"fiml",0.558053250281315,0.54674074809832,0.7461875
"anchor_severe","anchor",4000,6,"fiml",0.558053250281315,0.543399521235139,0.744625
"anchor_severe","anchor",4000,7,"fiml",0.558053250281315,0.551540014000285,0.737375
"anchor_severe","anchor",4000,8,"fiml",0.558053250281315,0.549649029632403,0.7425625
"anchor_severe","anchor",4000,9,"fiml",0.558053250281315,0.583475309403437,0.740375
"anchor_severe","anchor",4000,10,"fiml",0.558053250281315,0.590330264582945,0.7413125
"anchor_severe","anchor",4000,11,"fiml",0.558053250281315,0.53877793345725,0.744625
"anchor_severe","anchor",4000,12,"fiml",0.558053250281315,0.567740160946301,0.7456875
"anchor_severe","anchor",4000,13,"fiml",0.558053250281315,0.539651288645542,0.7366875
"anchor_severe","anchor",4000,14,"fiml",0.558053250281315,0.588656939319531,0.739875
"anchor_severe","anchor",4000,15,"fiml",0.558053250281315,0.55995554822605,0.7440625
"anchor_severe","anchor",4000,16,"fiml",0.558053250281315,0.558365174781894,0.7428125
"anchor_severe","anchor",4000,17,"fiml",0.558053250281315,0.549413018820571,0.74425
"anchor_severe","anchor",4000,18,"fiml",0.558053250281315,0.510764304733498,0.740375
"anchor_severe","anchor",4000,19,"fiml",0.558053250281315,0.599067226522608,0.73375
"anchor_severe","anchor",4000,20,"fiml",0.558053250281315,0.570941375461648,0.7410625
"anchor_severe","anchor",4000,21,"fiml",0.558053250281315,0.536838767165924,0.744
"anchor_severe","anchor",4000,22,"fiml",0.558053250281315,0.554661658289576,0.734625
"anchor_severe","anchor",4000,23,"fiml",0.558053250281315,0.583593274450344,0.74175
"anchor_severe","anchor",4000,24,"fiml",0.558053250281315,0.606237579820372,0.7415
"anchor_severe","anchor",4000,25,"fiml",0.558053250281315,0.559884236427255,0.7423125
"anchor_severe","anchor",4000,26,"fiml",0.558053250281315,0.532505599245125,0.733875
"anchor_severe","anchor",4000,27,"fiml",0.558053250281315,0.523058111054146,0.744375
"anchor_severe","anchor",4000,28,"fiml",0.558053250281315,0.55189803970652,0.741875
"anchor_severe","anchor",4000,29,"fiml",0.558053250281315,0.575802961905125,0.7416875
"anchor_severe","anchor",4000,30,"fiml",0.558053250281315,0.543631071819134,0.7406875
"anchor_severe","anchor",4000,31,"fiml",0.558053250281315,0.598547920676669,0.7411875
"anchor_severe","anchor",4000,32,"fiml",0.558053250281315,0.576665767976229,0.7396875
"anchor_severe","anchor",4000,33,"fiml",0.558053250281315,0.563206112366746,0.749875
"anchor_severe","anchor",4000,34,"fiml",0.558053250281315,0.538236931455928,0.7403125
"anchor_severe","anchor",4000,35,"fiml",0.558053250281315,0.577322719793591,0.7423125
"anchor_severe","anchor",4000,36,"fiml",0.558053250281315,0.533521046335458,0.7445625
"anchor_severe","anchor",4000,37,"fiml",0.558053250281315,0.567134724084908,0.7451875
"anchor_severe","anchor",4000,38,"fiml",0.558053250281315,0.545818067955456,0.7281875
"anchor_severe","anchor",4000,39,"fiml",0.558053250281315,0.544778184164364,0.7483125
"anchor_severe","anchor",4000,40,"fiml",0.558053250281315,0.609010921706551,0.7420625
"anchor_severe","anchor",4000,41,"fiml",0.558053250281315,0.579269714327116,0.732375
"anchor_severe","anchor",4000,42,"fiml",0.558053250281315,0.533408320422508,0.736875
"anchor_severe","anchor",4000,43,"fiml",0.558053250281315,0.577734937229436,0.740875
"anchor_severe","anchor",4000,44,"fiml",0.558053250281315,0.565078639025509,0.735375
"anchor_severe","anchor",4000,45,"fiml",0.558053250281315,0.550175291001582,0.73375
"anchor_severe","anchor",4000,46,"fiml",0.558053250281315,0.53185209873555,0.7340625
"anchor_severe","anchor",4000,47,"fiml",0.558053250281315,0.564045568458472,0.7425
"anchor_severe","anchor",4000,48,"fiml",0.558053250281315,0.564678007449937,0.7544375
"anchor_severe","anchor",4000,49,"fiml",0.558053250281315,0.544608772297074,0.739125
"anchor_severe","anchor",4000,50,"fiml",0.558053250281315,0.575153180252212,0.736875
"anchor_severe","anchor",4000,51,"fiml",0.558053250281315,0.557517004406647,0.736625
"anchor_severe","anchor",4000,52,"fiml",0.558053250281315,0.548966573824453,0.740625
"anchor_severe","anchor",4000,53,"fiml",0.558053250281315,0.597034606689941,0.743125
"anchor_severe","anchor",4000,54,"fiml",0.558053250281315,0.569483733765059,0.7376875
"anchor_severe","anchor",4000,55,"fiml",0.558053250281315,0.581708455755031,0.7393125
"anchor_severe","anchor",4000,56,"fiml",0.558053250281315,0.570618297372569,0.7459375
"anchor_severe","anchor",4000,57,"fiml",0.558053250281315,0.534277075280139,0.7384375
"anchor_severe","anchor",4000,58,"fiml",0.558053250281315,0.568546383043967,0.742125
"anchor_severe","anchor",4000,59,"fiml",0.558053250281315,0.54512848237833,0.738
"anchor_severe","anchor",4000,60,"fiml",0.558053250281315,0.496994788620717,0.7451875
"anchor_severe","anchor",4000,61,"fiml",0.558053250281315,0.611164265852893,0.7485
"anchor_severe","anchor",4000,62,"fiml",0.558053250281315,0.559387145498531,0.740625
"anchor_severe","anchor",4000,63,"fiml",0.558053250281315,0.580235546413089,0.74475
"anchor_severe","anchor",4000,64,"fiml",0.558053250281315,0.561603286693596,0.7494375
"anchor_severe","anchor",4000,65,"fiml",0.558053250281315,0.572757515722978,0.7406875
"anchor_severe","anchor",4000,66,"fiml",0.558053250281315,0.580930336788996,0.7421875
"anchor_severe","anchor",4000,67,"fiml",0.558053250281315,0.564763192224755,0.75
"anchor_severe","anchor",4000,68,"fiml",0.558053250281315,0.538723089336123,0.746125
"anchor_severe","anchor",4000,69,"fiml",0.558053250281315,0.588996672236117,0.74125
"anchor_severe","anchor",4000,70,"fiml",0.558053250281315,0.530684921260976,0.74375
"anchor_severe","anchor",4000,71,"fiml",0.558053250281315,0.553210402579888,0.742875
"anchor_severe","anchor",4000,72,"fiml",0.558053250281315,0.520124820293714,0.7351875
"anchor_severe","anchor",4000,73,"fiml",0.558053250281315,0.583799822119158,0.7394375
"anchor_severe","anchor",4000,74,"fiml",0.558053250281315,0.569755474480558,0.7456875
"anchor_severe","anchor",4000,75,"fiml",0.558053250281315,0.560060912525688,0.7395
"anchor_severe","anchor",4000,76,"fiml",0.558053250281315,0.573488145312357,0.739
"anchor_severe","anchor",4000,77,"fiml",0.558053250281315,0.621961628373953,0.7389375
"anchor_severe","anchor",4000,78,"fiml",0.558053250281315,0.569130240792603,0.74375
"anchor_severe","anchor",4000,79,"fiml",0.558053250281315,0.559419602062545,0.737
"anchor_severe","anchor",4000,80,"fiml",0.558053250281315,0.557401593559675,0.750375
"anchor_severe","anchor",4000,1,"gwet",0.558053250281315,0.63574616805464,0.7375
"anchor_severe","anchor",4000,2,"gwet",0.558053250281315,0.625109888913917,0.7449375
"anchor_severe","anchor",4000,3,"gwet",0.558053250281315,0.637905832966864,0.7424375
"anchor_severe","anchor",4000,4,"gwet",0.558053250281315,0.636538816556431,0.742125
"anchor_severe","anchor",4000,5,"gwet",0.558053250281315,0.635764987267186,0.7461875
"anchor_severe","anchor",4000,6,"gwet",0.558053250281315,0.640897058807817,0.744625
"anchor_severe","anchor",4000,7,"gwet",0.558053250281315,0.649222587706281,0.737375
"anchor_severe","anchor",4000,8,"gwet",0.558053250281315,0.648683709988209,0.7425625
"anchor_severe","anchor",4000,9,"gwet",0.558053250281315,0.651410235627143,0.740375
"anchor_severe","anchor",4000,10,"gwet",0.558053250281315,0.648389302729545,0.7413125
"anchor_severe","anchor",4000,11,"gwet",0.558053250281315,0.631931324754716,0.744625
"anchor_severe","anchor",4000,12,"gwet",0.558053250281315,0.627978113672373,0.7456875
"anchor_severe","anchor",4000,13,"gwet",0.558053250281315,0.649584980635577,0.7366875
"anchor_severe","anchor",4000,14,"gwet",0.558053250281315,0.648989495245723,0.739875
"anchor_severe","anchor",4000,15,"gwet",0.558053250281315,0.622871938921047,0.7440625
"anchor_severe","anchor",4000,16,"gwet",0.558053250281315,0.651507904695771,0.7428125
"anchor_severe","anchor",4000,17,"gwet",0.558053250281315,0.646534667585177,0.74425
"anchor_severe","anchor",4000,18,"gwet",0.558053250281315,0.637963619962063,0.740375
"anchor_severe","anchor",4000,19,"gwet",0.558053250281315,0.651112265164095,0.73375
"anchor_severe","anchor",4000,20,"gwet",0.558053250281315,0.635501442794115,0.7410625
"anchor_severe","anchor",4000,21,"gwet",0.558053250281315,0.645973932899417,0.744
"anchor_severe","anchor",4000,22,"gwet",0.558053250281315,0.659252067155161,0.734625
"anchor_severe","anchor",4000,23,"gwet",0.558053250281315,0.645414854627141,0.74175
"anchor_severe","anchor",4000,24,"gwet",0.558053250281315,0.676978150284769,0.7415
"anchor_severe","anchor",4000,25,"gwet",0.558053250281315,0.638269537073503,0.7423125
"anchor_severe","anchor",4000,26,"gwet",0.558053250281315,0.624444774641774,0.733875
"anchor_severe","anchor",4000,27,"gwet",0.558053250281315,0.638927890007043,0.744375
"anchor_severe","anchor",4000,28,"gwet",0.558053250281315,0.638649205636395,0.741875
"anchor_severe","anchor",4000,29,"gwet",0.558053250281315,0.646943126180299,0.7416875
"anchor_severe","anchor",4000,30,"gwet",0.558053250281315,0.620091990284503,0.7406875
"anchor_severe","anchor",4000,31,"gwet",0.558053250281315,0.640265515421219,0.7411875
"anchor_severe","anchor",4000,32,"gwet",0.558053250281315,0.652461198597645,0.7396875
"anchor_severe","anchor",4000,33,"gwet",0.558053250281315,0.651570170789636,0.749875
"anchor_severe","anchor",4000,34,"gwet",0.558053250281315,0.613239671030807,0.7403125
"anchor_severe","anchor",4000,35,"gwet",0.558053250281315,0.648162963593465,0.7423125
"anchor_severe","anchor",4000,36,"gwet",0.558053250281315,0.634130771598498,0.7445625
"anchor_severe","anchor",4000,37,"gwet",0.558053250281315,0.645325203319138,0.7451875
"anchor_severe","anchor",4000,38,"gwet",0.558053250281315,0.655476802375634,0.7281875
"anchor_severe","anchor",4000,39,"gwet",0.558053250281315,0.640782779610523,0.7483125
"anchor_severe","anchor",4000,40,"gwet",0.558053250281315,0.651133442873675,0.7420625
"anchor_severe","anchor",4000,41,"gwet",0.558053250281315,0.649262940454616,0.732375
"anchor_severe","anchor",4000,42,"gwet",0.558053250281315,0.641040836701519,0.736875
"anchor_severe","anchor",4000,43,"gwet",0.558053250281315,0.646599867013574,0.740875
"anchor_severe","anchor",4000,44,"gwet",0.558053250281315,0.639937544684222,0.735375
"anchor_severe","anchor",4000,45,"gwet",0.558053250281315,0.639478484519787,0.73375
"anchor_severe","anchor",4000,46,"gwet",0.558053250281315,0.646824675161617,0.7340625
"anchor_severe","anchor",4000,47,"gwet",0.558053250281315,0.642223311400897,0.7425
"anchor_severe","anchor",4000,48,"gwet",0.558053250281315,0.6426421915465,0.7544375
"anchor_severe","anchor",4000,49,"gwet",0.558053250281315,0.644829556228597,0.739125
"anchor_severe","anchor",4000,50,"gwet",0.558053250281315,0.64425913673826,0.736875
"anchor_severe","anchor",4000,51,"gwet",0.558053250281315,0.633262735634997,0.736625
"anchor_severe","anchor",4000,52,"gwet",0.558053250281315,0.634974242445725,0.740625
"anchor_severe","anchor",4000,53,"gwet",0.558053250281315,0.648022197637356,0.743125
"anchor_severe","anchor",4000,54,"gwet",0.558053250281315,0.652422154107178,0.7376875
"anchor_severe","anchor",4000,55,"gwet",0.558053250281315,0.658070796392166,0.7393125
"anchor_severe","anchor",4000,56,"gwet",0.558053250281315,0.636118606543203,0.7459375
"anchor_severe","anchor",4000,57,"gwet",0.558053250281315,0.654398489307969,0.7384375
"anchor_severe","anchor",4000,58,"gwet",0.558053250281315,0.647335499036479,0.742125
"anchor_severe","anchor",4000,59,"gwet",0.558053250281315,0.647854372568438,0.738
"anchor_severe","anchor",4000,60,"gwet",0.558053250281315,0.627939765811381,0.7451875
"anchor_severe","anchor",4000,61,"gwet",0.558053250281315,0.644912924358719,0.7485
"anchor_severe","anchor",4000,62,"gwet",0.558053250281315,0.6525379421336,0.740625
"anchor_severe","anchor",4000,63,"gwet",0.558053250281315,0.650677836261379,0.74475
"anchor_severe","anchor",4000,64,"gwet",0.558053250281315,0.648632528694999,0.7494375
"anchor_severe","anchor",4000,65,"gwet",0.558053250281315,0.63908816171108,0.7406875
"anchor_severe","anchor",4000,66,"gwet",0.558053250281315,0.651184868131533,0.7421875
"anchor_severe","anchor",4000,67,"gwet",0.558053250281315,0.628913836203604,0.75
"anchor_severe","anchor",4000,68,"gwet",0.558053250281315,0.63718212327623,0.746125
"anchor_severe","anchor",4000,69,"gwet",0.558053250281315,0.66409554270742,0.74125
"anchor_severe","anchor",4000,70,"gwet",0.558053250281315,0.639047477063779,0.74375
"anchor_severe","anchor",4000,71,"gwet",0.558053250281315,0.641496321980395,0.742875
"anchor_severe","anchor",4000,72,"gwet",0.558053250281315,0.644826091907669,0.7351875
"anchor_severe","anchor",4000,73,"gwet",0.558053250281315,0.645115121475148,0.7394375
"anchor_severe","anchor",4000,74,"gwet",0.558053250281315,0.648504298756699,0.7456875
"anchor_severe","anchor",4000,75,"gwet",0.558053250281315,0.655618784049325,0.7395
"anchor_severe","anchor",4000,76,"gwet",0.558053250281315,0.640227332841531,0.739
"anchor_severe","anchor",4000,77,"gwet",0.558053250281315,0.653964117739211,0.7389375
"anchor_severe","anchor",4000,78,"gwet",0.558053250281315,0.645331061775006,0.74375
"anchor_severe","anchor",4000,79,"gwet",0.558053250281315,0.641256885191048,0.737
"anchor_severe","anchor",4000,80,"gwet",0.558053250281315,0.6309073360796,0.750375
