"profile","profile_label","C","R","patterns","mechanism","n","rep","seed","method","truth","estimate","bias","se","vcov","elapsed_ms","observed_fraction","min_pair_count","observed_categories","psi_vcov_max_abs_error","error"
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,80,8161680,"fiml",0.825352712419042,0.823562218431089,-0.00179049398795239,0.0121983077727473,0.000148798712518668,1.99999999999978,0.7195,398,3,2.16840434497101e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,81,8161681,"available",0.825352712419042,0.795252917186223,-0.0300997952328186,0.0129123748541376,0.000166729424373765,0,0.718,402,3,7.58941520739853e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,81,8161681,"fiml",0.825352712419042,0.830993003484526,0.00564029106548469,0.0134866696353762,0.000181890257853779,0.999999999999446,0.718,402,3,9.75781955236954e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,82,8161682,"available",0.825352712419042,0.775026741417429,-0.0503259710016132,0.0137549624421674,0.000189198991785437,0.999999999999446,0.7065,391,3,1.89735380184963e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,82,8161682,"fiml",0.825352712419042,0.813939850526779,-0.0114128618922628,0.0133995148821618,0.000179546999077277,2.00000000000067,0.7065,391,3,1.89735380184963e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,83,8161683,"available",0.825352712419042,0.796091867322564,-0.0292608450964779,0.0132031023975283,0.000174321912919618,0,0.7125,391,3,2.98155597433514e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,83,8161683,"fiml",0.825352712419042,0.820909829335091,-0.00444288308395102,0.012185586032444,0.000148488506954094,1.00000000000033,0.7125,391,3,4.06575814682064e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,84,8161684,"available",0.825352712419042,0.78053717508581,-0.0448155373332321,0.0134388009927312,0.000180601372122232,0,0.71625,414,3,1.0842021724855e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,84,8161684,"fiml",0.825352712419042,0.826611826857118,0.00125911443807614,0.0138869850676661,0.00019284835426958,1.00000000000033,0.71625,414,3,3.63207727782644e-18,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,85,8161685,"available",0.825352712419042,0.788275554650189,-0.0370771577688527,0.0133440541706045,0.000178063781708027,0,0.70725,387,3,5.42101086242752e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,85,8161685,"fiml",0.825352712419042,0.818511311049768,-0.00684140136927347,0.0125764575549877,0.000158167284632408,1.00000000000033,0.70725,387,3,2.16840434497101e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,86,8161686,"available",0.825352712419042,0.779548909180437,-0.0458038032386043,0.0143410872532245,0.000205666783604599,1.00000000000033,0.718,402,3,8.13151629364128e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,86,8161686,"fiml",0.825352712419042,0.821325483413455,-0.00402722900558672,0.0130435437293079,0.000170134033018368,3.00000000000011,0.718,402,3,1.19262238973405e-18,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,87,8161687,"available",0.825352712419042,0.791837471399229,-0.0335152410198128,0.0127220661948005,0.000161850968264885,0.999999999999446,0.716,387,3,5.6920614055489e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,87,8161687,"fiml",0.825352712419042,0.819912607015865,-0.00544010540317708,0.0113189139892062,0.000128117813895047,1.99999999999978,0.716,387,3,1.35525271560688e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,88,8161688,"available",0.825352712419042,0.809902495862454,-0.0154502165565881,0.0118423428946153,0.000140241085233647,0,0.71125,394,3,1.05709711817337e-18,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,88,8161688,"fiml",0.825352712419042,0.840833869014551,0.0154811565955097,0.0118944230097049,0.000141477298733798,2.00000000000067,0.71125,394,3,8.94466792300541e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,89,8161689,"available",0.825352712419042,0.783299234391984,-0.0420534780270576,0.0136951481744317,0.000187557083519639,0,0.706,401,3,6.23416249179165e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,89,8161689,"fiml",0.825352712419042,0.824377575066032,-0.000975137353009248,0.0120967110420905,0.000146330418035835,1.99999999999978,0.706,401,3,8.94466792300541e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,90,8161690,"available",0.825352712419042,0.778727067136228,-0.0466256452828137,0.014165337389055,0.000200656783345759,0,0.7075,384,3,7.04731412115578e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,90,8161690,"fiml",0.825352712419042,0.817226400832734,-0.00812631158630728,0.0125177658427943,0.000156694461695027,2.00000000000067,0.7075,384,3,2.43945488809238e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,91,8161691,"available",0.825352712419042,0.785412893301901,-0.0399398191171408,0.013473008196554,0.00018152194986441,0,0.71425,398,3,2.98155597433514e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,91,8161691,"fiml",0.825352712419042,0.809235726544526,-0.0161169858745162,0.0130981376791291,0.000171561210661422,0.999999999999446,0.71425,398,3,5.42101086242752e-20,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,92,8161692,"available",0.825352712419042,0.803610055599802,-0.0217426568192395,0.0125801563158023,0.000158260332930021,0,0.7115,383,3,4.06575814682064e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,92,8161692,"fiml",0.825352712419042,0.838287843396782,0.0129351309777399,0.0100446446785181,0.000100894886717683,1.00000000000033,0.7115,383,3,7.04731412115578e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,93,8161693,"available",0.825352712419042,0.784136202003686,-0.0412165104153562,0.0133099664510502,0.000177155206928083,0.999999999999446,0.705,378,3,8.13151629364128e-20,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,93,8161693,"fiml",0.825352712419042,0.817149590998218,-0.00820312142082369,0.0126210524625414,0.000159290965262222,1.99999999999978,0.705,378,3,2.98155597433514e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,94,8161694,"available",0.825352712419042,0.805407716684327,-0.0199449957347144,0.0126782238548066,0.000160737360112586,0,0.71025,395,3,7.04731412115578e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,94,8161694,"fiml",0.825352712419042,0.831387824120147,0.00603511170110549,0.0111573375547125,0.000124486181309798,1.00000000000033,0.71025,395,3,6.23416249179165e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,95,8161695,"available",0.825352712419042,0.789542320622976,-0.0358103917960654,0.0133830901537398,0.000179107102063128,1.00000000000033,0.70425,395,3,1.0842021724855e-18,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,95,8161695,"fiml",0.825352712419042,0.832868215273836,0.00751550285479474,0.0129632153568451,0.000168044952387946,1.00000000000033,0.70425,395,3,1.62630325872826e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,96,8161696,"available",0.825352712419042,0.771168432098668,-0.0541842803203735,0.0143251804900681,0.000205210796073028,0,0.70625,386,3,1.27393755267047e-18,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,96,8161696,"fiml",0.825352712419042,0.814413608126424,-0.0109391042926178,0.0133663900613255,0.000178660383271501,1.99999999999978,0.70625,386,3,6.23416249179165e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,97,8161697,"available",0.825352712419042,0.786165740529555,-0.0391869718894863,0.01295954238978,0.000167949738952503,1.00000000000033,0.717,394,3,6.23416249179165e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,97,8161697,"fiml",0.825352712419042,0.830167008267314,0.0048142958482722,0.0251921875429085,0.000634646313197074,1.99999999999978,0.717,394,3,5.36680075380325e-17,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,98,8161698,"available",0.825352712419042,0.793058485965433,-0.0322942264536086,0.0129569346525593,0.000167882155590692,1.00000000000033,0.70425,393,3,4.87890977618477e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,98,8161698,"fiml",0.825352712419042,0.824515767974515,-0.000836944444526755,0.0116917402275387,0.000136696789548246,1.99999999999978,0.70425,393,3,4.33680868994202e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,99,8161699,"available",0.825352712419042,0.774347720385272,-0.0510049920337695,0.0146794946746776,0.000215487563903889,0,0.69825,372,3,1.62630325872826e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,99,8161699,"fiml",0.825352712419042,0.814196207649748,-0.0111565047692938,0.0140397191839161,0.000197113714763222,1.99999999999978,0.69825,372,3,1.62630325872826e-18,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,100,8161700,"available",0.825352712419042,0.807073936579197,-0.0182787758398452,0.0124100609244189,0.000154009612147789,1.00000000000033,0.7055,389,3,1.89735380184963e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,100,8161700,"fiml",0.825352712419042,0.833870025276053,0.00851731285701163,0.0113596063627004,0.000129040656715503,1.99999999999978,0.7055,389,3,5.6920614055489e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,101,8161701,"available",0.825352712419042,0.770994485963878,-0.0543582264551637,0.0150232491908467,0.000225698016250277,0,0.70675,377,3,1.51788304147971e-18,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,101,8161701,"fiml",0.825352712419042,0.80515344192221,-0.020199270496832,0.0131612231457328,0.000173217794691774,1.99999999999978,0.70675,377,3,2.71050543121376e-20,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,102,8161702,"available",0.825352712419042,0.789131196019357,-0.0362215163996852,0.0133327855718134,0.000177763171103956,0,0.714,402,3,2.43945488809238e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,102,8161702,"fiml",0.825352712419042,0.818294901927273,-0.00705781049176835,0.0124358996537708,0.000154651600198656,1.99999999999978,0.714,402,3,5.6920614055489e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,103,8161703,"available",0.825352712419042,0.803692327822248,-0.0216603845967933,0.0127951663942494,0.000163716283056529,0,0.7185,404,3,5.42101086242752e-20,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,103,8161703,"fiml",0.825352712419042,0.841410374295844,0.0160576618768021,0.0142566965052116,0.000203253395241711,0.999999999999446,0.7185,404,3,6.7762635780344e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,104,8161704,"available",0.825352712419042,0.791913991162786,-0.0334387212562558,0.0137965068950452,0.000190343602505029,1.00000000000033,0.69625,373,3,2.16840434497101e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,104,8161704,"fiml",0.825352712419042,0.817255555009611,-0.00809715740943107,0.013285040796868,0.000176492308974448,1.99999999999978,0.69625,373,3,9.21571846612679e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,105,8161705,"available",0.825352712419042,0.790206884409691,-0.0351458280093507,0.0138281648456095,0.00019121814299735,1.00000000000033,0.70475,368,3,8.13151629364128e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,105,8161705,"fiml",0.825352712419042,0.823940042035995,-0.00141267038304715,0.0114915454912804,0.000132055617778167,1.99999999999978,0.70475,368,3,5.42101086242752e-20,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,106,8161706,"available",0.825352712419042,0.805121716957824,-0.0202309954612173,0.0123290032281485,0.000152004320599696,0,0.71375,398,3,7.86046575051991e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,106,8161706,"fiml",0.825352712419042,0.845397457539314,0.0200447451202724,0.0112557367863417,0.000126691610603406,1.99999999999978,0.71375,398,3,7.04731412115578e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,107,8161707,"available",0.825352712419042,0.791061135769327,-0.0342915766497144,0.0132499822742359,0.000175562030267565,0,0.71,391,3,5.6920614055489e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,107,8161707,"fiml",0.825352712419042,0.833689933699792,0.0083372212807501,0.0261037711788145,0.000681406869755909,0.999999999999446,0.71,391,3,5.57279916657549e-17,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,108,8161708,"available",0.825352712419042,0.792756962354281,-0.0325957500647607,0.0128697551321359,0.000165630597161137,1.00000000000033,0.7255,416,3,2.71050543121376e-20,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,108,8161708,"fiml",0.825352712419042,0.831344429333434,0.00599171691439249,0.0118139455581718,0.000139569309651448,1.99999999999978,0.7255,416,3,5.6920614055489e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,109,8161709,"available",0.825352712419042,0.795503980161347,-0.0298487322576944,0.0136413385600047,0.000186086117708672,0,0.707,383,3,4.33680868994202e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,109,8161709,"fiml",0.825352712419042,0.826215175680853,0.000862463261810942,0.0115369238397809,0.000133100611684904,1.99999999999978,0.707,383,3,4.33680868994202e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,110,8161710,"available",0.825352712419042,0.779832747554062,-0.0455199648649801,0.0132941389148228,0.000176734129486605,0,0.71925,401,3,8.67361737988404e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,110,8161710,"fiml",0.825352712419042,0.825773232333811,0.000420519914769213,0.0115285581155692,0.000132907652224056,1.99999999999978,0.71925,401,3,4.87890977618477e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,111,8161711,"available",0.825352712419042,0.794033325237969,-0.031319387181073,0.0123035206522515,0.000151376620440379,0,0.71725,401,3,2.71050543121376e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,111,8161711,"fiml",0.825352712419042,0.827227976485982,0.00187526406694027,0.0124137829222104,0.000154102006439764,1.99999999999978,0.71725,401,3,1.0842021724855e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,112,8161712,"available",0.825352712419042,0.765633719227639,-0.0597189931914026,0.0145166396308042,0.000210732826170636,0,0.7005,371,3,5.96311194867027e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,112,8161712,"fiml",0.825352712419042,0.793650344978732,-0.0317023674403093,0.0144501073935588,0.000208805603685382,1.99999999999978,0.7005,371,3,7.04731412115578e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,113,8161713,"available",0.825352712419042,0.795510764303758,-0.0298419481152842,0.0130428107214405,0.000170114911515324,1.00000000000033,0.70775,396,3,6.23416249179165e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,113,8161713,"fiml",0.825352712419042,0.828288785829935,0.00293607341089352,0.0110958663303862,0.000123118249621799,1.99999999999978,0.70775,396,3,4.06575814682064e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,114,8161714,"available",0.825352712419042,0.790163418599627,-0.0351892938194145,0.0127981442925478,0.000163792497332875,1.00000000000033,0.70075,373,3,5.42101086242752e-20,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,114,8161714,"fiml",0.825352712419042,0.832364728729505,0.00701201631046333,0.013977864867691,0.00019538070625943,1.99999999999978,0.70075,373,3,2.71050543121376e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,115,8161715,"available",0.825352712419042,0.792535116982077,-0.0328175954369644,0.013094518077682,0.00017146640368674,0,0.712,389,3,1.89735380184963e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,115,8161715,"fiml",0.825352712419042,0.826803431588483,0.00145071916944095,0.0117234066061107,0.000137438262452199,1.99999999999978,0.712,389,3,5.42101086242752e-20,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,116,8161716,"available",0.825352712419042,0.793094850340011,-0.0322578620790305,0.0135387013367972,0.000183296433886994,0,0.70575,392,3,3.79470760369927e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,116,8161716,"fiml",0.825352712419042,0.830640460852164,0.00528774843312219,0.0123659582989595,0.000152916924651606,2.99999999999923,0.70575,392,3,2.98155597433514e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,117,8161717,"available",0.825352712419042,0.771486132805682,-0.0538665796133602,0.013664753290701,0.000186725482495725,0,0.7015,364,3,1.0842021724855e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,117,8161717,"fiml",0.825352712419042,0.823035767781213,-0.00231694463782894,0.0118305705740934,0.000139962400108605,1.99999999999978,0.7015,364,3,5.6920614055489e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,118,8161718,"available",0.825352712419042,0.793895030908701,-0.0314576815103411,0.0133424910858294,0.000178022068375436,0,0.705,377,3,7.31836466427715e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,118,8161718,"fiml",0.825352712419042,0.84124871249593,0.0158960000768883,0.0106811752831612,0.000114087505429614,1.00000000000033,0.705,377,3,2.3039296165317e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,119,8161719,"available",0.825352712419042,0.789286339150743,-0.0360663732682988,0.0133024061429377,0.000176954009191667,1.00000000000033,0.714,404,3,5.42101086242752e-20,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,119,8161719,"fiml",0.825352712419042,0.825677328577479,0.000324616158436819,0.0115200465800081,0.000132711473205555,1.99999999999978,0.714,404,3,5.42101086242752e-20,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,120,8161720,"available",0.825352712419042,0.813015708031103,-0.0123370043879386,0.0122468910939361,0.000149986341466731,0,0.71075,383,3,2.98155597433514e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,120,8161720,"fiml",0.825352712419042,0.843639958458044,0.0182872460390023,0.0102810924486473,0.000105700861937633,0.999999999999446,0.71075,383,3,3.3881317890172e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,121,8161721,"available",0.825352712419042,0.787181435258214,-0.0381712771608274,0.0126689817137772,0.000160503097664021,0,0.72075,411,3,1.62630325872826e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,121,8161721,"fiml",0.825352712419042,0.826307594367626,0.000954881948584396,0.0127732431185977,0.000163155739766803,2.00000000000067,0.72075,411,3,3.79470760369927e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,122,8161722,"available",0.825352712419042,0.781942477655138,-0.0434102347639039,0.014029757784507,0.000196834103491936,0,0.713,401,3,3.25260651745651e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,122,8161722,"fiml",0.825352712419042,0.823210373309479,-0.0021423391095623,0.0119636027493434,0.000143127790744097,1.99999999999978,0.713,401,3,1.0842021724855e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,123,8161723,"available",0.825352712419042,0.795031111647405,-0.0303216007716363,0.0141365606405433,0.000199842346743758,0,0.7015,382,3,4.33680868994202e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,123,8161723,"fiml",0.825352712419042,0.834981964798679,0.00962925237963741,0.0111748726406575,0.000124877778534916,1.00000000000033,0.7015,382,3,2.43945488809238e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,124,8161724,"available",0.825352712419042,0.79072307093233,-0.0346296414867117,0.0133470957062101,0.000178144963790732,0.999999999999446,0.7055,378,3,4.06575814682064e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,124,8161724,"fiml",0.825352712419042,0.825620771966189,0.000268059547146815,0.0115315808993422,0.000132977358038074,2.00000000000067,0.7055,378,3,1.0842021724855e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,125,8161725,"available",0.825352712419042,0.798463029532052,-0.0268896828869902,0.0128197192107311,0.000164345200641989,0,0.71,379,3,2.43945488809238e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,125,8161725,"fiml",0.825352712419042,0.81811555641117,-0.00723715600787145,0.0135702636829927,0.000184152056425949,3.00000000000011,0.71,379,3,5.42101086242752e-20,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,126,8161726,"available",0.825352712419042,0.777990953622753,-0.0473617587962886,0.014250042679426,0.000203063716365463,0,0.7175,405,3,7.31836466427715e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,126,8161726,"fiml",0.825352712419042,0.81473631549535,-0.010616396923692,0.0117871151465862,0.000138936083478882,1.00000000000033,0.7175,405,3,2.43945488809238e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,127,8161727,"available",0.825352712419042,0.789469878969528,-0.0358828334495135,0.0129430823758712,0.000167523381388587,0,0.71725,396,3,2.43945488809238e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,127,8161727,"fiml",0.825352712419042,0.81352538241666,-0.0118273300023817,0.0121203557336138,0.000146903023109344,0.999999999999446,0.71725,396,3,3.52365706057789e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,128,8161728,"available",0.825352712419042,0.784772003438771,-0.0405807089802712,0.0132251668268957,0.000174905037599223,0.999999999999446,0.71675,411,3,3.25260651745651e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,128,8161728,"fiml",0.825352712419042,0.81907232678946,-0.00628038562958178,0.0133530322248359,0.000178303469597506,2.00000000000067,0.71675,411,3,1.05709711817337e-18,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,129,8161729,"available",0.825352712419042,0.79899120065888,-0.0263615117601618,0.0123974921318808,0.000153697811160045,0,0.713,399,3,6.50521303491303e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,129,8161729,"fiml",0.825352712419042,0.833957454583492,0.00860474216445006,0.0103496753162057,0.000107115779150877,1.00000000000033,0.713,399,3,2.71050543121376e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,130,8161730,"available",0.825352712419042,0.773640639682499,-0.0517120727365432,0.0144915616975368,0.000210005360433516,0,0.70775,377,3,1.05709711817337e-18,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,130,8161730,"fiml",0.825352712419042,0.815044994655912,-0.0103077177631294,0.011798212630058,0.000139197821264061,1.00000000000033,0.70775,377,3,7.31836466427715e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,131,8161731,"available",0.825352712419042,0.786753915183646,-0.0385987972353953,0.0130590587521836,0.000170539015492983,0,0.711,389,3,4.06575814682064e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,131,8161731,"fiml",0.825352712419042,0.825596162875217,0.000243450456175354,0.012577080185641,0.000158182945996043,2.00000000000067,0.711,389,3,2.05998412772246e-18,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,132,8161732,"available",0.825352712419042,0.786489352569536,-0.0388633598495053,0.0131567975763891,0.000173101322466077,0,0.71575,392,3,8.40256683676266e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,132,8161732,"fiml",0.825352712419042,0.817137396129401,-0.00821531628964045,0.0118133451522865,0.000139555123687052,0.999999999999446,0.71575,392,3,0,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,133,8161733,"available",0.825352712419042,0.783297751041055,-0.0420549613779863,0.0135802014757723,0.000184421872122569,0,0.70325,375,3,5.14996031930615e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,133,8161733,"fiml",0.825352712419042,0.818908435709912,-0.00644427670913006,0.0125858389789051,0.000158403342802926,1.00000000000033,0.70325,375,3,1.40946282423116e-18,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,134,8161734,"available",0.825352712419042,0.812146150308326,-0.0132065621107157,0.0125428989133127,0.000157324313149582,0.999999999999446,0.704,380,3,2.43945488809238e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,134,8161734,"fiml",0.825352712419042,0.837753044292983,0.0124003318739411,0.01083748445943,0.000117451069408386,1.99999999999978,0.704,380,3,1.35525271560688e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,135,8161735,"available",0.825352712419042,0.790528278159199,-0.0348244342598428,0.0129584268835532,0.000167920827296394,0.999999999999446,0.715,392,3,8.13151629364128e-20,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,135,8161735,"fiml",0.825352712419042,0.815713205872695,-0.0096395065463466,0.0126336880108,0.000159610072754233,2.00000000000067,0.715,392,3,5.14996031930615e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,136,8161736,"available",0.825352712419042,0.768956192737976,-0.0563965196810662,0.0146555364010512,0.000214784747202538,0,0.71125,376,3,5.96311194867027e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,136,8161736,"fiml",0.825352712419042,0.78806827282419,-0.0372844395948521,0.0153550580642296,0.000235777808155861,1.99999999999978,0.71125,376,3,2.71050543121376e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,137,8161737,"available",0.825352712419042,0.777985439970876,-0.0473672724481662,0.0142780889851451,0.000203863825067722,0.999999999999446,0.70925,380,3,8.94466792300541e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,137,8161737,"fiml",0.825352712419042,0.820070422739808,-0.00528228967923416,0.0127403980148717,0.000162317741577347,2.00000000000067,0.70925,380,3,5.12285526499401e-18,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,138,8161738,"available",0.825352712419042,0.769653158852739,-0.0556995535663032,0.0143788417282047,0.00020675108944476,0,0.7185,397,3,3.79470760369927e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,138,8161738,"fiml",0.825352712419042,0.799124971905634,-0.0262277405134074,0.0139013110752383,0.000193246449610544,1.99999999999978,0.7185,397,3,1.62630325872826e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,139,8161739,"available",0.825352712419042,0.790783787497223,-0.0345689249218192,0.0130992048221189,0.000171589166971823,0.999999999999446,0.72025,400,3,4.06575814682064e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,139,8161739,"fiml",0.825352712419042,0.822582754956369,-0.00276995746267295,0.0124121961249169,0.000154062612643403,2.00000000000067,0.72025,400,3,1.62630325872826e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,140,8161740,"available",0.825352712419042,0.769374297429979,-0.0559784149890624,0.014509509291286,0.000210525859873914,0,0.70725,372,3,1.19262238973405e-18,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,140,8161740,"fiml",0.825352712419042,0.812781658304327,-0.0125710541147145,0.01281735873001,0.000164284684813762,0.999999999999446,0.70725,372,3,7.58941520739853e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,141,8161741,"available",0.825352712419042,0.80872346102709,-0.0166292513919514,0.0123441367794134,0.000152377712828866,1.00000000000033,0.702,365,3,1.11130722679764e-18,""
"tiny3x4","C = 3, R = 4",3,4,81,"mar",1000,141,8161741,"fiml",0.825352712419042,0.848804521906656,0.0234518094876139,0.0104936955437854,0.000110117646165661,1.99999999999978,0.702,365,3,1.0842021724855e-19,""
